id,fixed,fixedvalue,variable,aggfunction,aggvalue,pattern,metric
1885,"{name,pubkey}",:'Sebastian Thrun': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1886,"{name,pubkey}",:'Laura M. Haas': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1887,"{name,pubkey}",:'Dean Jacobs': 'conf/icde',{year},sum,pubcount,increasing,1.0
1888,"{name,pubkey}",:'Daphna Weinshall': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1889,"{name,pubkey}",:'Novi Quadrianto': 'conf/nips',{year},sum,pubcount,decreasing,0.75
1890,"{name,pubkey}",:'Giuseppe De Giacomo': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1891,"{name,pubkey}",:'Bernd Porr': 'conf/nips',{year},sum,pubcount,increasing,1.0
1892,"{name,pubkey}",:'Peter J. Ramadge': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1893,"{name,pubkey}",:'Chetan Gupta': 'conf/icde',{year},sum,pubcount,decreasing,0.74999999999999989
1894,"{name,pubkey}",:'Georgia Koutrika': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1895,"{name,pubkey}",:'Harumi A. Kuno': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1896,"{name,pubkey}",:'Srikanth Bellamkonda': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1897,"{name,pubkey}",:'Sanjoy Dasgupta': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1898,"{name,pubkey}",:'Fan Yang 0002': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1899,"{name,pubkey}",:'Bal+\xedzs K+\xacgl': 'conf/icml',{year},sum,pubcount,decreasing,0.74999999999999989
1900,"{name,pubkey}",:'Marius Pasca': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1901,"{name,pubkey}",:'Alex J. Smola': 'conf/icml',{year},sum,pubcount,increasing,0.79999999999999993
1902,"{name,pubkey}",:'Giacomo Indiveri': 'conf/nips',{year},sum,pubcount,increasing,0.75
1903,"{name,pubkey}",:'Abhay Mehta': 'conf/icde',{year},sum,pubcount,decreasing,0.74999999999999989
1904,"{name,pubkey}",:'Chengcui Zhang': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1905,"{name,pubkey}",:'Walid G. Aref': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1906,"{name,pubkey}",:'Ruben Stranders': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1907,"{name,pubkey}",:'Kenneth D. Forbus': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1908,"{name,pubkey}",:'Christoph Koch': 'conf/icde',{year},sum,pubcount,increasing,0.90000000000000002
1909,"{name,pubkey}",:'Wolfgang Faber': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1910,"{name,pubkey}",:'Shivnath Babu': 'journals/pvldb',{year},sum,pubcount,increasing,0.74999999999999989
1911,"{name,pubkey}",:'Wei Chu': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1912,"{name,pubkey}",:'Rong Jin': 'conf/nips',{year},sum,pubcount,increasing,0.77884615384615385
1913,"{name,pubkey}",:'John V. Guttag': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1914,"{name,pubkey}",:'Ning Ruan': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
1915,"{name,pubkey}",:'Wang Chiew Tan': 'journals/pvldb',{year},sum,pubcount,increasing,0.75
1916,"{name,pubkey}",:'Dan Klein': 'conf/nips',{year},sum,pubcount,increasing,0.75000000000000011
1917,"{name,pubkey}",:'Fernando Ord+\xa6+\xa6ez': 'conf/aaai',{year},sum,pubcount,increasing,0.75
1918,"{name,pubkey}",:'Dale Schuurmans': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1919,"{name,pubkey}",:'Dik Lun Lee': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1920,"{name,pubkey}",:'Panagiotis Karras': 'journals/pvldb',{year},sum,pubcount,increasing,0.74999999999999989
1921,"{name,pubkey}",:'Ryo Taguchi': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1922,"{name,pubkey}",:'Charles X. Ling': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1923,"{name,pubkey}",:'Chris Clifton': 'conf/icde',{year},sum,pubcount,increasing,1.0
1924,"{name,pubkey}",:'Utkarsh Srivastava': 'conf/sigmod',{year},sum,pubcount,increasing,0.75
1925,"{name,pubkey}",:'Wenfei Fan': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
1926,"{name,pubkey}",:'Cynthia Breazeal': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1927,"{name,pubkey}",:'Ramakrishnan Srikant': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1928,"{name,pubkey}",:'Ronan LeBras': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1929,"{name,pubkey}",:'Johann Gamper': 'journals/vldb',{year},sum,pubcount,increasing,1.0
1930,"{name,pubkey}",:'Oktie Hassanzadeh': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
1931,"{name,pubkey}",:'Ugur +\xe7etintemel': 'journals/pvldb',{year},sum,pubcount,increasing,0.74999999999999989
1932,"{name,pubkey}",:'Abhishek B. Sharma': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1933,"{name,pubkey}",:'Per-+\xe0ke Larson': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
1934,"{name,pubkey}",:'Jesse Hoey': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1935,"{name,pubkey}",:'Yves Grandvalet': 'conf/icml',{year},sum,pubcount,increasing,0.75
1936,"{name,pubkey}",:'Nicholas Roy': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1937,"{name,pubkey}",:'Calton Pu': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1938,"{name,pubkey}",:'Shaowei Cai': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1939,"{name,pubkey}",:'Calisto Zuzarte': 'conf/sigmod',{year},sum,pubcount,decreasing,0.74999999999999989
1940,"{name,pubkey}",:'Ugur Kuter': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1941,"{name,pubkey}",:'Sven Seuken': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
1942,"{name,pubkey}",:'Shenghuo Zhu': 'conf/icde',{year},sum,pubcount,increasing,1.0
1943,"{name,pubkey}",:'Feifei Li': 'conf/icde',{year},sum,pubcount,increasing,0.75000000000000011
1944,"{name,pubkey}",:'Ming Zhou': 'conf/ijcai',{year},sum,pubcount,increasing,0.75000000000000011
1945,"{name,pubkey}",:'Prasad Tadepalli': 'conf/icml',{year},sum,pubcount,increasing,0.74999999999999989
1946,"{name,pubkey}",:'Elke A. Rundensteiner': 'conf/vldb',{year},sum,pubcount,increasing,0.75000000000000022
1947,"{name,pubkey}",:'Pedro Domingos': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1948,"{name,pubkey}",:'Guy Shani': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
1949,"{name,pubkey}",:'Brahim Chaib-draa': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1950,"{name,pubkey}",:'Christian Bessi+\xbfre': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1951,"{name,pubkey}",:'Robert Givan': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1952,"{name,pubkey}",:'Debra T. Burhans': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
1953,"{name,pubkey}",:'Akshat Kumar': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1954,"{name,pubkey}",:'Tat-Seng Chua': 'conf/icml',{year},sum,pubcount,increasing,1.0
1955,"{name,pubkey}",:'Marina Danilevsky': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1956,"{name,pubkey}",:'Laks V. S. Lakshmanan': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1957,"{name,pubkey}",:'Bhaskar D. Rao': 'conf/nips',{year},sum,pubcount,increasing,1.0
1958,"{name,pubkey}",:'Zachary G. Ives': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1959,"{name,pubkey}",:'Roger Zimmermann': 'conf/icde',{year},sum,pubcount,increasing,0.79999999999999993
1960,"{name,pubkey}",:'Qiang Ji': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1961,"{name,pubkey}",:'James L. Benedict': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1962,"{name,pubkey}",:'Hector Geffner': 'conf/aaai',{year},sum,pubcount,increasing,0.79999999999999993
1963,"{name,pubkey}",:'Sung Wook Yoon': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1964,"{name,pubkey}",:'Stefan Manegold': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1965,"{name,pubkey}",:'Georgia Koutrika': 'conf/sigmod',{year},sum,pubcount,increasing,0.89090909090909076
1966,"{name,pubkey}",:'Mario Marchand': 'conf/nips',{year},sum,pubcount,decreasing,1.0
1967,"{name,pubkey}",:'Mohamed Yakout': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1968,"{name,pubkey}",:'Jie Zhang': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1969,"{name,pubkey}",:'Anthony K. H. Tung': 'journals/pvldb',{year},sum,pubcount,increasing,0.75
1970,"{name,pubkey}",:'Jun Miyazaki': 'conf/icde',{year},sum,pubcount,increasing,1.0
1971,"{name,pubkey}",:'Panos Kalnis': 'journals/vldb',{year},sum,pubcount,increasing,1.0
1972,"{name,pubkey}",:'William Adams': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1973,"{name,pubkey}",:'Xiaoxun Sun': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
1974,"{name,pubkey}",:'Fatma +\xfbzcan': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
1975,"{name,pubkey}",:'Michaela G+\xa6tz': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1976,"{name,pubkey}",:'Leo Giakoumakis': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
1977,"{name,pubkey}",:'Theodoros Lappas': 'conf/kdd',{year},sum,pubcount,increasing,1.0
1978,"{name,pubkey}",:'Zhixiang Eddie Xu': 'conf/icml',{year},sum,pubcount,decreasing,1.0
1979,"{name,pubkey}",:'Fei Wang 0001': 'conf/aaai',{year},sum,pubcount,increasing,1.0
1980,"{name,pubkey}",:'Jun Liu': 'conf/nips',{year},sum,pubcount,increasing,0.75
1981,"{name,pubkey}",:'Shuo Xiang': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
1982,"{name,pubkey}",:'Sven Koenig': 'conf/ijcai',{year},sum,pubcount,decreasing,0.75
1983,"{name,pubkey}",:'Hakan Hacig++m++s': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
1984,"{name,pubkey}",:'Vijayshankar Raman': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1985,"{name,pubkey}",:'Yi Chen 0001': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
1986,"{name,pubkey}",:'Mamoru Hoshi': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1987,"{name,pubkey}",:'Solomon Eyal Shimony': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
1988,"{name,pubkey}",:'Evangelia Kalyvianaki': 'conf/icde',{year},sum,pubcount,decreasing,1.0
1989,"{name,pubkey}",:'Wang Chiew Tan': 'conf/vldb',{year},sum,pubcount,increasing,1.0
1990,"{name,pubkey}",:'Eric A. Hansen': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
1991,"{name,pubkey}",:'Hilbert J. Kappen': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
1992,"{name,pubkey}",:'Radu Sion': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
1993,"{name,pubkey}",:'Yair Weiss': 'conf/nips',{year},sum,pubcount,decreasing,0.74999999999999989
1994,"{name,pubkey}",:'Vagelis Hristidis': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
1995,"{name,pubkey}",:'Michael Buro': 'conf/ijcai',{year},sum,pubcount,decreasing,0.74999999999999989
1996,"{name,pubkey}",:'Denilson Barbosa': 'conf/icde',{year},sum,pubcount,decreasing,0.75
1997,"{name,pubkey}",:'Jianhua Feng': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
1998,"{name,pubkey}",:'Jennifer Widom': 'conf/sigmod',{year},sum,pubcount,decreasing,1.0
1999,"{name,pubkey}",:'David M. Blei': 'conf/nips',{year},sum,pubcount,increasing,0.89285714285714279
2000,"{name,pubkey}",:'Ren+\xace J. Miller': 'conf/vldb',{year},sum,pubcount,increasing,1.0
2001,"{name,pubkey}",:'Sen Wu': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
2002,"{name,pubkey}",:'Sharma Chakravarthy': 'conf/icde',{year},sum,pubcount,increasing,1.0
2003,"{name,pubkey}",:'Peter J. Haas': 'conf/icde',{year},sum,pubcount,increasing,1.0
2004,"{name,pubkey}",:'Francesca Rossi': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
2005,"{name,pubkey}",:'Stefan Szeider': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
2006,"{name,pubkey}",:'Kristian Kersting': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
2007,"{name,pubkey}",:'Ashok K. Goel': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
2008,"{name,pubkey}",:'Dieter Fox': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
2009,"{name,pubkey}",:'Talal Rahwan': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
2010,"{name,pubkey}",:'Edith Elkind': 'conf/ijcai',{year},sum,pubcount,decreasing,0.75000000000000011
2011,"{name,pubkey}",:'Feiping Nie': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
2012,"{name,pubkey}",:'Theodore Johnson': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
2013,"{name,pubkey}",:'Xiaojin Zhu': 'conf/nips',{year},sum,pubcount,decreasing,0.74999999999999989
2014,"{name,pubkey}",:'Omid Madani': 'conf/kdd',{year},sum,pubcount,increasing,1.0
2015,"{name,pubkey}",:'Val Tannen': 'conf/pods',{year},sum,pubcount,decreasing,0.75
2016,"{name,pubkey}",:'Sivaramakrishnan Natarajan': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
2017,"{name,pubkey}",:'Jun Yang 0001': 'conf/sigmod',{year},sum,pubcount,increasing,0.78125
2018,"{name,pubkey}",:'Johannes Gehrke': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
2019,"{name,pubkey}",:'Alexander Rakhlin': 'conf/nips',{year},sum,pubcount,decreasing,0.80000000000000016
2020,"{name,pubkey}",:'Shuai Ma': 'journals/pvldb',{year},sum,pubcount,decreasing,0.89090909090909098
2021,"{name,pubkey}",:'Bharath K. Sriperumbudur': 'conf/nips',{year},sum,pubcount,increasing,0.75000000000000011
2022,"{name,pubkey}",:'Jeong-Hyon Hwang': 'conf/icde',{year},sum,pubcount,increasing,0.75
2023,"{name,pubkey}",:'Kun-Lung Wu': 'journals/pvldb',{year},sum,pubcount,decreasing,0.75
2024,"{name,pubkey}",:'Jonathan Goldstein': 'journals/pvldb',{year},sum,pubcount,increasing,0.75
2025,"{name,pubkey}",:'George Kollios': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
2026,"{name,pubkey}",:'Jun Zhu': 'conf/nips',{year},sum,pubcount,decreasing,0.74999999999999989
2027,"{name,pubkey}",:'Yannis Papakonstantinou': 'conf/sigmod',{year},sum,pubcount,increasing,0.75000000000000011
2028,"{name,pubkey}",:'Nitesh V. Chawla': 'conf/kdd',{year},sum,pubcount,increasing,1.0
2029,"{name,pubkey}",:'Polina Golland': 'conf/nips',{year},sum,pubcount,decreasing,0.75
2030,"{name,pubkey}",:'Hua Lu': 'conf/icde',{year},sum,pubcount,decreasing,0.80000000000000016
2031,"{name,pubkey}",:'Leong Hou U': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
2032,"{name,pubkey}",:'Peter A. Boncz': 'conf/icde',{year},sum,pubcount,decreasing,0.75
2033,"{name,pubkey}",:'Haiqin Yang': 'conf/icml',{year},sum,pubcount,decreasing,1.0
2034,"{name,pubkey}",:'Katsumi Tanaka': 'conf/icde',{year},sum,pubcount,increasing,1.0
2035,"{name,pubkey}",:'Joseph M. Hellerstein': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
2036,"{name,pubkey}",:'Liam MacDermed': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
2037,"{name,pubkey}",:'Jagannathan Srinivasan': 'conf/icde',{year},sum,pubcount,increasing,0.74999999999999989
2038,"{name,pubkey}",:'Ivan Bratko': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
2039,"{name,pubkey}",:'Aurelie C. Lozano': 'conf/kdd',{year},sum,pubcount,increasing,1.0
2040,"{name,pubkey}",:'Robert E. Schapire': 'conf/icml',{year},sum,pubcount,increasing,1.0
2041,"{name,pubkey}",:'Zhe Wu': 'conf/icde',{year},sum,pubcount,increasing,1.0
2042,"{name,pubkey}",:'Torsten Grust': 'conf/sigmod',{year},sum,pubcount,increasing,0.74999999999999989
2043,"{name,pubkey}",:'Cheng Sheng': 'conf/pods',{year},sum,pubcount,decreasing,1.0
2044,"{name,pubkey}",:'Jens-Peter Dittrich': 'conf/vldb',{year},sum,pubcount,increasing,0.74999999999999989
2045,"{name,pubkey}",:'Erik Vee': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
2046,"{name,pubkey}",:'Leslie Pack Kaelbling': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
2047,"{name,pubkey}",:'Omar Benjelloun': 'journals/vldb',{year},sum,pubcount,increasing,1.0
2048,"{name,pubkey}",:'Wolfgang Lehner': 'journals/vldb',{year},sum,pubcount,decreasing,1.0
2049,"{name,pubkey}",:'Yu Zheng': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
2050,"{name,pubkey}",:'Thomas Andreas Meyer': 'conf/aaai',{year},sum,pubcount,decreasing,0.75
2051,"{name,pubkey}",:'Carles Sierra': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
2052,"{name,pubkey}",:'Alok N. Choudhary': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
2053,"{name,pubkey}",:'Xiaodan Song': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
2054,"{name,pubkey}",:'Clement T. Yu': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
2055,"{name,pubkey}",:'Richard Turner': 'conf/nips',{year},sum,pubcount,increasing,0.74999999999999989
2056,"{name,pubkey}",:'Hans-Peter Kriegel': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
2057,"{name,pubkey}",:'Gert Cauwenberghs': 'conf/nips',{year},sum,pubcount,decreasing,1.0
2058,"{name,pubkey}",:'Xiaofei He': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
2059,"{name,pubkey}",:'Ada Wai-Chee Fu': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
2060,"{name,pubkey}",:'Srikanta Tirthapura': 'conf/pods',{year},sum,pubcount,decreasing,1.0
2061,"{name,pubkey}",:'Haruo Yokota': 'conf/icde',{year},sum,pubcount,decreasing,1.0
2062,"{name,pubkey}",:'Udo Hahn': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
2063,"{name,pubkey}",:'Ian Rae': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
2064,"{name,pubkey}",:'Michael Zakharyaschev': 'conf/ijcai',{year},sum,pubcount,decreasing,0.75
2065,"{name,pubkey}",:'Flavio Rizzolo': 'conf/icde',{year},sum,pubcount,decreasing,1.0
2066,"{name,pubkey}",:'Pierre Marquis': 'conf/aaai',{year},sum,pubcount,increasing,0.74999999999999989
2067,"{name,pubkey}",:'Jian-Tao Sun': 'conf/ijcai',{year},sum,pubcount,increasing,1.0
2068,"{name,pubkey}",:'Guy Van den Broeck': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
2069,"{name,pubkey}",:'Akrivi Vlachou': 'conf/sigmod',{year},sum,pubcount,increasing,1.0
2070,"{name,pubkey}",:'Li Ding': 'conf/aaai',{year},sum,pubcount,increasing,1.0
2071,"{name,pubkey}",:'Sridhar Mahadevan': 'conf/ijcai',{year},sum,pubcount,increasing,0.74999999999999989
2072,"{name,pubkey}",:'Zhenjie Zhang': 'conf/icde',{year},sum,pubcount,increasing,1.0
2073,"{name,pubkey}",:'Bahman Bahmani': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
2074,"{name,pubkey}",:'Alan Jern': 'conf/nips',{year},sum,pubcount,increasing,1.0
2075,"{name,pubkey}",:'Lin Li': 'conf/aaai',{year},sum,pubcount,increasing,1.0
2076,"{name,pubkey}",:'Martin Scholz': 'conf/kdd',{year},sum,pubcount,decreasing,1.0
2077,"{name,pubkey}",:'Stephan G++nnemann': 'conf/kdd',{year},sum,pubcount,increasing,1.0
2078,"{name,pubkey}",:'Wei-Ying Ma': 'conf/kdd',{year},sum,pubcount,increasing,0.79999999999999993
2079,"{name,pubkey}",:'Robert P. Goldman': 'conf/aaai',{year},sum,pubcount,decreasing,1.0
2080,"{name,pubkey}",:'Mehdi Dastani': 'conf/aaai',{year},sum,pubcount,increasing,1.0
2081,"{name,pubkey}",:'Tok Wang Ling': 'conf/sigmod',{year},sum,pubcount,decreasing,0.75
2082,"{name,pubkey}",:'Weiyi Meng': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
2083,"{name,pubkey}",:'Inderpal Narang': 'conf/vldb',{year},sum,pubcount,increasing,1.0
2084,"{name,pubkey}",:'Bin Li': 'conf/icml',{year},sum,pubcount,decreasing,1.0
2085,"{name,pubkey}",:'Kai Zeng': 'journals/pvldb',{year},sum,pubcount,decreasing,1.0
2086,"{name,pubkey}",:'Fran+\xbaois Michaud': 'conf/aaai',{year},sum,pubcount,increasing,1.0
2087,"{name,pubkey}",:'Magdalena Ortiz': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
2088,"{name,pubkey}",:'Ren+\xac M++ller': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
2089,"{name,pubkey}",:'Danushka Bollegala': 'conf/ijcai',{year},sum,pubcount,decreasing,1.0
2090,"{name,pubkey}",:'Prasad Tadepalli': 'conf/nips',{year},sum,pubcount,decreasing,1.0
2091,"{name,pubkey}",:'Zhenjie Zhang': 'journals/vldb',{year},sum,pubcount,increasing,1.0
2092,"{name,pubkey}",:'Ioannis Tsamardinos': 'conf/aaai',{year},sum,pubcount,increasing,1.0
2093,"{name,pubkey}",:'Hal Daum+\xac III': 'conf/icml',{year},sum,pubcount,decreasing,1.0
2094,"{name,pubkey}",:'Brian Dalessandro': 'conf/kdd',{year},sum,pubcount,decreasing,0.74999999999999989
2095,"{name,pubkey}",:'Guy M. Lohman': 'conf/vldb',{year},sum,pubcount,decreasing,1.0
2096,"{name,pubkey}",:'Volker Markl': 'conf/vldb',{year},sum,pubcount,decreasing,0.79999999999999993
2097,"{name,pubkey}",:'Eduard Constantin Dragut': 'journals/pvldb',{year},sum,pubcount,increasing,1.0
2098,"{name,pubkey}",:'Lu Ren': 'conf/nips',{year},sum,pubcount,increasing,1.0
2099,"{name,pubkey}",:'Ilya Sutskever': 'conf/icml',{year},sum,pubcount,decreasing,0.75
2100,"{name,pubkey}",:'Hector Garcia-Molina': 'conf/sigmod',{year},sum,pubcount,increasing,0.75
2101,"{name,pubkey}",none,{year},sum,pubcount,linear,3.673382216843454
2102,{name},'Raghu Ramakrishnan',{pubkey},stddev1,pubcount,constant,0.1414213562373095
2103,{name},'Nick Koudas',{pubkey},stddev1,pubcount,constant,0.13323467750529824
2104,{name},'Haruo Yokota',{pubkey},stddev1,pubcount,constant,0.14285714285714285
2105,{name},'J+\xacr+\xa6me Lang',{pubkey},stddev1,pubcount,constant,0.14285714285714285
2106,{name},'Katsumi Tanaka',{pubkey},stddev1,pubcount,constant,0.14285714285714285
2107,{name},'Divesh Srivastava',{year},stddev1,pubcount,constant,0.14285714285714285
2108,{name},'Divesh Srivastava',{year},stddev1,pubcount,constant,0.14285714285714285
2109,{name},'Andrew Y. Ng',{year},stddev1,pubcount,constant,0.14285714285714285
2110,{name},'Nicholas R. Jennings',{year},stddev1,pubcount,constant,0.14285714285714285
2111,{name},'Nicholas R. Jennings',{year},stddev1,pubcount,constant,0.14285714285714285
2112,{name},'Ariel D. Procaccia',{year},stddev1,pubcount,constant,0.14285714285714285
2113,{name},'Eric P. Xing',{year},stddev1,pubcount,constant,0.14285714285714285
2114,{name},'Surajit Chaudhuri',{year},stddev1,pubcount,constant,0.128564869306645
2115,{name},'Yoshua Bengio',{year},stddev1,pubcount,constant,0.14285714285714285
2116,{pubkey}, 'conf/icde',{name},stddev1,pubcount,constant,0.14285714285714285
2117,{pubkey}, 'conf/icde',{name},stddev1,pubcount,constant,0.14285714285714285
2118,{pubkey}, 'conf/vldb',{name},stddev1,pubcount,constant,0.1414213562373095
2119,{pubkey}, 'conf/vldb',{name},stddev1,pubcount,constant,0.13323467750529824
2120,{pubkey}, 'conf/ijcai',{name},stddev1,pubcount,constant,0.14285714285714285
2121,{pubkey}, 'journals/vldb',{year},stddev1,pubcount,constant,0.13991131837553153
2122,{pubkey}, 'journals/vldb',{year},stddev1,pubcount,constant,0.12211159897221187
2123,{year},2010,{name},stddev1,pubcount,constant,0.14285714285714285
2124,{year},2013,{name},stddev1,pubcount,constant,0.14285714285714285
2125,{year},2007,{name},stddev1,pubcount,constant,0.14285714285714285
2126,{year},2004,{name},stddev1,pubcount,constant,0.128564869306645
2127,{year},2011,{name},stddev1,pubcount,constant,0.14285714285714285
2128,{year},2011,{name},stddev1,pubcount,constant,0.14285714285714285
2129,{year},2011,{name},stddev1,pubcount,constant,0.14285714285714285
2130,{year},2012,{name},stddev1,pubcount,constant,0.14285714285714285
2131,{year},2008,{name},stddev1,pubcount,constant,0.14285714285714285
2132,{year},2006,{pubkey},stddev1,pubcount,constant,0.13991131837553153
2133,{year},2004,{pubkey},stddev1,pubcount,constant,0.12211159897221187
